lon,lat,probability
0,-90,6
0,-88,9
0,-87,11
0,-86,14
0,-85,16
0,-84,18
0,-83,21
0,-82,23
0,-81,25
0,-80,26
0,-79,26
0,-78,26
0,-77,26
0,-76,24
0,-75,23
0,-74,21
0,-73,19
0,-72,17
0,-71,15
0,-70,13
0,-69,11
0,-68,10
0,-67,8
0,-66,7
0,-65,6
0,-64,5
0,-63,4
0,-62,3
0,-61,2
0,-60,2
0,-59,2
0,-58,1
0,-57,1
0,-56,1
0,-55,1
0,-2,1
0,-1,2
0,0,4
0,55,1
0,56,1
0,57,2
0,58,4
0,59,6
0,60,8
0,61,12
0,62,16
0,63,20
0,64,25
0,65,29
0,66,32
0,67,33
0,68,33
0,69,32
0,70,29
0,71,25
0,72,20
0,73,16
0,74,12
0,75,8
0,76,6
0,77,4
0,78,2
0,79,1
0,80,1
1,-90,6
1,-88,8
1,-87,11
1,-86,13
1,-85,16
1,-84,18
1,-83,21
1,-82,23
1,-81,25
1,-80,26
1,-79,26
1,-78,26
1,-77,26
1,-76,25
1,-75,23
1,-74,21
1,-73,19
1,-72,17
1,-71,15
1,-70,13
1,-69,12
1,-68,10
1,-67,9
1,-66,7
1,-65,6
1,-64,5
1,-63,4
1,-62,3
1,-61,3
1,-60,2
1,-59,2
1,-58,1
1,-57,1
1,-56,1
1,-55,1
1,-2,1
1,-1,2
1,0,4
1,55,1
1,56,1
1,57,2
1,58,4
1,59,6
1,60,8
1,61,12
1,62,16
1,63,20
1,64,25
1,65,29
1,66,32
1,67,33
1,68,33
1,69,32
1,70,29
1,71,25
1,72,21
1,73,16
1,74,12
1,75,9
1,76,6
1,77,4
1,78,2
1,79,1
1,80,1
2,-90,6
2,-88,8
2,-87,11
2,-86,13
2,-85,16
2,-84,18
2,-83,20
2,-82,23
2,-81,24
2,-80,26
2,-79,27
2,-78,27
2,-77,26
2,-76,25
2,-75,24
2,-74,22
2,-73,20
2,-72,18
2,-71,16
2,-70,14
2,-69,12
2,-68,10
2,-67,9
2,-66,8
2,-65,6
2,-64,5
2,-63,4
2,-62,3
2,-61,3
2,-60,2
2,-59,2
2,-58,1
2,-57,1
2,-56,1
2,-55,1
2,-1,2
2,0,4
2,55,1
2,56,1
2,57,2
2,58,4
2,59,6
2,60,8
2,61,12
2,62,16
2,63,20
2,64,25
2,65,29
2,66,32
2,67,33
2,68,33
2,69,32
2,70,29
2,71,25
2,72,21
2,73,16
2,74,12
2,75,9
2,76,6
2,77,4
2,78,2
2,79,1
2,80,1
3,-90,6
3,-88,8
3,-87,11
3,-86,13
3,-85,15
3,-84,18
3,-83,20
3,-82,23
3,-81,24
3,-80,26
3,-79,27
3,-78,27
3,-77,26
3,-76,26
3,-75,24
