lon,lat,probability
0,-90,8
0,-88,12
0,-87,15
0,-86,18
0,-85,21
0,-84,24
0,-83,27
0,-82,29
0,-81,31
0,-80,32
0,-79,33
0,-78,32
0,-77,31
0,-76,29
0,-75,27
0,-74,25
0,-73,22
0,-72,20
0,-71,18
0,-70,16
0,-69,14
0,-68,12
0,-67,10
0,-66,9
0,-65,7
0,-64,6
0,-63,5
0,-62,4
0,-61,3
0,-60,3
0,-59,2
0,-58,2
0,-57,1
0,-56,1
0,-55,1
0,-54,1
0,-53,1
0,-2,1
0,-1,2
0,0,5
0,54,1
0,55,1
0,56,2
0,57,3
0,58,5
0,59,8
0,60,11
0,61,15
0,62,20
0,63,26
0,64,31
0,65,36
0,66,40
0,67,42
0,68,43
0,69,41
0,70,38
0,71,33
0,72,28
0,73,22
0,74,17
0,75,12
0,76,8
0,77,5
0,78,3
0,79,2
0,80,1
0,81,1
1,-90,8
1,-88,11
1,-87,15
1,-86,18
1,-85,21
1,-84,24
1,-83,27
1,-82,29
1,-81,31
1,-80,32
1,-79,33
1,-78,32
1,-77,31
1,-76,30
1,-75,28
1,-74,26
1,-73,23
1,-72,21
1,-71,18
1,-70,16
1,-69,14
1,-68,12
1,-67,11
1,-66,9
1,-65,8
1,-64,7
1,-63,5
1,-62,5
1,-61,4
1,-60,3
1,-59,2
1,-58,2
1,-57,2
1,-56,1
1,-55,1
1,-54,1
1,-53,1
1,-2,1
1,-1,2
1,0,5
1,54,1
1,55,1
1,56,2
1,57,3
1,58,5
1,59,7
1,60,11
1,61,15
1,62,20
1,63,26
1,64,31
1,65,36
1,66,40
1,67,42
1,68,43
1,69,41
1,70,38
1,71,33
1,72,28
1,73,22
1,74,17
1,75,12
1,76,8
1,77,5
1,78,3
1,79,2
1,80,1
1,81,1
2,-90,8
2,-88,11
2,-87,15
2,-86,18
2,-85,21
2,-84,24
2,-83,27
2,-82,29
2,-81,31
2,-80,32
2,-79,33
2,-78,33
2,-77,32
2,-76,30
2,-75,28
2,-74,26
2,-73,24
2,-72,21
2,-71,19
2,-70,17
2,-69,15
2,-68,13
2,-67,11
2,-66,10
2,-65,8
2,-64,7
2,-63,6
2,-62,5
2,-61,4
2,-60,3
2,-59,3
2,-58,2
2,-57,2
2,-56,1
2,-55,1
2,-54,1
2,-53,1
2,-2,1
2,-1,2
2,0,5
2,54,1
2,55,1
2,56,2
2,57,3
2,58,5
2,59,7
2,60,11
2,61,15
2,62,20
2,63,25
2,64,31
2,65,36
2,66,40
2,67,42
2,68,43
2,69,41
2,70,38
2,71,33
2,72,28
2,73,22
2,74,17
2,75,12
2,76,8
2,77,5
2,78,3
2,79,2
2,80,1
2,81,1
3,-90,8
3,-88,11
3,-87,14
3,-86,18
3,-85,21
3,-84,24
3,-83,26
3,-82,29
3,-81,31
3,-80,32
3,-79,33
3,-78,33
3,-77,32
3,-76,31
3,-75,29
3,-74,27
3,-73,25
3,-72,22
3,-71,20
3,-70,18
3,-69,15
3,-68,13
3,-67,12
3,-66,10
3,-65,9
3,-64,7
3,-63,6
3,-62,5
3,-61,4
3,-60,3
3,-59,3
3,-58,2
3,-57,2
3,-56,1
3,-55,1
3,-54,1
3,-53,1
3,-52,1
3,-2,1
3,-1,2
3,0,5
3,55,1
3,56,2
3,57,3
3,58,5
3,59,7
3,60,11
3,61,15
3,62,20
3,63,25
3,64,31
3,65,36
3,66,40
3,67,42
3,68,43
3,69,41
3,70,38
3,71,33
3,72,28
3,73,23
3,74,17
3,75,12
3,76,9
3,77,6
3,78,3
3,79,2
3,80,1
3,81,1
4,-90,8
4,-88,11
4,-87,14
4,-86,17
4,-85,20
4,-84,23
4,-83,26
4,-82,29
4,-81,31
4,-80,32
4,-79,33
4,-78,33
4,-77,33
4,-76,31
4,-75,30
4,-74,28
4,-73,25
4,-72,23
4,-71,20
4,-70,18
4,-69,16
4,-68,14
4,-67,12
4,-66,11
4,-65,9
4,-64,8
4,-63,6
4,-62,5
4,-61,4
4,-60,4
4,-59,3
4,-58,2
4,-57,2
4,-56,1
4,-55,1
4,-54,1
4,-53,1
4,-52,1
4,-2,1
4,-1,2
4,0,5
4,55,1
4,56,2
4,57,3
4,58,5
4,59,7
4,60,11
4,61,15
4,62,20
4,63,25
4,64,31
4,65,36
4,66,40
4,67,42
4,68,43
4,69,41
4,70,38
4,71,34
4,72,28
4,73,23
4,74,17
4,75,13
4,76,9
4,77,6
4,78,4
4,79,2
4,80,1
4,81,1
5,-90,8
5,-88,11
5,-87,14
5,-86,17
5,-85,20
5,-84,23
5,-83,26
5,-82,29
5,-81,31
5,-80,32
5,-79,33
5,-78,33
5,-77,33
5,-76,32
5,-75,30
5,-74,28
5,-73,26
5,-72,24
5,-71,21
5,-70,19
5,-69,17
5,-68,15
5,-67,13
5,-66,11
5,-65,9
5,-64,8
5,-63,7
5,-62,6
5,-61,5
5,-60,4
5,-59,3
5,-58,2
5,-57,2
5,-56,2
5,-55,1
5,-54,1
5,-53,1
5,-52,1
5,-2,1
5,-1,2
5,0,5
5,55,1
5,56,2
5,57,3
5,58,5
5,59,7
5,60,10
5,61,15
5,62,20
5,63,25
5,64,31
5,65,36
5,66,40
5,67,42
5,68,43
5,69,41
5,70,38
5,71,34
5,72,28
