lon,lat,probability
0,-90,3
0,-88,4
0,-87,5
0,-86,5
0,-85,6
0,-84,7
0,-83,7
0,-82,7
0,-81,7
0,-80,7
0,-79,7
0,-78,6
0,-77,5
0,-76,5
0,-75,4
0,-74,3
0,-73,3
0,-72,2
0,-71,2
0,-70,1
0,-69,1
0,-68,1
0,-44,1
0,-43,1
0,-42,1
0,-41,1
0,-40,1
0,-39,1
0,-1,1
0,0,1
0,66,1
0,67,1
0,68,1
0,69,2
0,70,3
0,71,4
0,72,5
0,73,6
0,74,7
0,75,7
0,76,7
0,77,6
0,78,5
0,79,4
0,80,3
0,81,2
0,82,1
0,83,1
0,84,1
0,85,1
1,-90,3
1,-88,4
1,-87,5
1,-86,5
1,-85,6
1,-84,7
1,-83,7
1,-82,7
1,-81,7
1,-80,7
1,-79,7
1,-78,6
1,-77,5
1,-76,5
1,-75,4
1,-74,3
1,-73,3
1,-72,2
1,-71,2
1,-70,1
1,-69,1
1,-68,1
1,-44,1
1,-43,1
1,-42,1
1,-41,1
1,-40,1
1,-39,1
1,-1,1
1,0,1
1,67,1
1,68,1
1,69,2
1,70,2
1,71,3
1,72,4
1,73,6
1,74,6
1,75,7
1,76,7
1,77,6
1,78,5
1,79,4
1,80,3
1,81,2
1,82,2
1,83,1
1,84,1
1,85,1
2,-90,3
2,-88,4
2,-87,5
2,-86,5
2,-85,6
2,-84,7
2,-83,7
2,-82,7
2,-81,7
2,-80,7
2,-79,7
2,-78,6
2,-77,6
2,-76,5
2,-75,4
2,-74,3
2,-73,3
2,-72,2
2,-71,2
2,-70,1
2,-69,1
2,-68,1
2,-44,1
2,-43,1
2,-42,1
2,-41,1
2,-40,1
2,-1,1
2,0,1
2,67,1
2,68,1
2,69,2
2,70,2
2,71,3
2,72,4
2,73,5
2,74,6
2,75,7
2,76,7
2,77,6
2,78,5
2,79,4
2,80,3
2,81,2
2,82,2
2,83,1
2,84,1
2,85,1
3,-90,3
3,-88,4
3,-87,5
3,-86,5
3,-85,6
3,-84,7
3,-83,7
3,-82,7
3,-81,7
3,-80,7
3,-79,7
3,-78,6
3,-77,6
3,-76,5
3,-75,4
3,-74,3
3,-73,3
3,-72,2
3,-71,2
3,-70,1
3,-69,1
3,-68,1
3,-67,1
3,-43,1
3,-42,1
3,-41,1
3,-40,1
3,-1,1
3,0,1
3,67,1
3,68,1
3,69,1
3,70,2
3,71,3
3,72,4
3,73,5
3,74,6
3,75,7
3,76,7
3,77,6
3,78,5
3,79,4
3,80,3
3,81,2
3,82,2
3,83,1
3,84,1
3,85,1
4,-90,3
4,-88,4
4,-87,5
4,-86,5
4,-85,6
4,-84,7
4,-83,7
4,-82,7
4,-81,7
4,-80,7
4,-79,7
4,-78,6
4,-77,6
4,-76,5
4,-75,4
4,-74,3
4,-73,3
4,-72,2
4,-71,2
4,-70,1
4,-69,1
4,-68,1
4,-67,1
4,-43,1
4,-42,1
4,-41,1
4,-40,1
4,-1,1
4,0,1
4,67,1
4,68,1
4,69,1
4,70,2
4,71,3
4,72,4
4,73,5
4,74,6
4,75,7
4,76,7
4,77,6
4,78,5
4,79,4
4,80,3
4,81,2
4,82,2
4,83,1
4,84,1
4,85,1
5,-90,3
5,-88,4
5,-87,5
5,-86,5
5,-85,6
5,-84,7
5,-83,7
5,-82,7
5,-81,7
5,-80,7
5,-79,7
5,-78,6
5,-77,6
5,-76,5
5,-75,4
5,-74,3
5,-73,3
5,-72,2
5,-71,2
5,-70,1
5,-69,1
5,-68,1
5,-67,1
5,-43,1
5,-42,1
5,-41,1
5,-40,1
5,-1,1
5,0,1
5,67,1
5,68,1
5,69,1
5,70,2
5,71,3
5,72,4
5,73,5
5,74,6
5,75,6
5,76,7
5,77,6
5,78,5
5,79,4
5,80,3
5,81,2
5,82,2
5,83,1
5,84,1
5,85,1
6,-90,3
6,-88,4
6,-87,5
6,-86,5
6,-85,6
6,-84,7
6,-83,7
6,-82,7
6,-81,7
6,-80,7
6,-79,7
6,-78,6
6,-77,6
6,-76,5
6,-75,4
6,-74,3
6,-73,3
6,-72,2
6,-71,2
6,-70,1
6,-69,1
6,-68,1
6,-67,1
6,-43,1
6,-42,1
6,-41,1
6,-40,1
6,-1,1
6,0,1
6,67,1
6,68,1
6,69,1
6,70,2
6,71,3
6,72,4
6,73,5
6,74,6
6,75,6
6,76,6
6,77,6
6,78,5
6,79,4
6,80,3
6,81,2
6,82,2
6,83,1
6,84,1
6,85,1
7,-90,3
7,-88,4
7,-87,5
7,-86,5
7,-85,6
7,-84,7
7,-83,7
7,-82,7
7,-81,8
7,-80,7
7,-79,7
7,-78,6
7,-77,6
7,-76,5
7,-75,4
7,-74,3
7,-73,3
7,-72,2
7,-71,2
7,-70,1
7,-69,1
7,-68,1
7,-67,1
7,-43,1
7,-42,1
7,-41,1
7,-40,1
7,-1,1
7,0,1
7,68,1
7,69,1
7,70,2
7,71,3
7,72,3
7,73,4
7,74,5
7,75,6
7,76,6
7,77,6
7,78,5
7,79,4
7,80,3
7,81,2
7,82,2
7,83,1
7,84,1
7,85,1
7,86,1
8,-90,3
8,-88,4
8,-87,5
8,-86,5
8,-85,6
8,-84,7
8,-83,7
8,-82,7
8,-81,8
8,-80,7
8,-79,7
8,-78,7
8,-77,6
8,-76,5
8,-75,4
8,-74,4
8,-73,3
8,-72,2
8,-71,2
8,-70,1
8,-69,1
8,-68,1
8,-67,1
8,-43,1
8,-42,1
8,-41,1
8,-40,1
8,-1,1
8,0,1
8,68,1
8,69,1
8,70,2
8,71,2
8,72,3
8,73,4
8,74,5
8,75,6
8,76,6
8,77,6
8,78,5
8,79,4
8,80,3
8,81,3
8,82,2
8,83,1
8,84,1
8,85,1
8,86,1
9,-90,3
9,-88,4
9,-87,5
9,-86,5
9,-85,6
9,-84,7
9,-83,7
9,-82,7
9,-81,8
9,-80,7
9,-79,7
9,-78,7
9,-77,6
9,-76,5
9,-75,4
9,-74,4
9,-73,3
9,-72,2
9,-71,2
9,-70,1
9,-69,1
9,-68,1
9,-67,1
9,-43,1
9,-42,1
9,-41,1
9,-40,1
9,-1,1
9,0,1
9,68,1
9,69,1
9,70,2
9,71,2
9,72,3
9,73,4
9,74,5
9,75,6
9,76,6
9,77,6
9,78,5
9,79,4
9,80,3
9,81,3
9,82,2
9,83,1
9,84,1
9,85,1
9,86,1
10,-90,3
10,-88,4
10,-87,5
10,-86,5
10,-85,6
10,-84,7
10,-83,7
10,-82,7
10,-81,8
10,-80,7
10,-79,7
10,-78,7
10,-77,6
10,-76,5
10,-75,4
10,-74,4
10,-73,3
10,-72,2
10,-71,2
10,-70,1
10,-69,1
10,-68,1
10,-67,1
10,-43,1
10,-42,1
10,-41,1
10,-40,1
10,-1,1
10,0,1
10,68,1
10,69,1
10,70,1
10,71,2
10,72,3
10,73,4
10,74,5
10,75,6
10,76,6
10,77,6
10,78,5
10,79,4
10,80,4
10,81,3
10,82,2
10,83,1
10,84,1
10,85,1
10,86,1
11,-90,3
11,-88,4
11,-87,5
11,-86,5
11,-85,6
11,-84,7
11,-83,7
11,-82,7
11,-81,8
11,-80,8
11,-79,7
11,-78,7
11,-77,6
11,-76,5
11,-75,4
11,-74,4
11,-73,3
11,-72,2
11,-71,2
11,-70,1
11,-69,1
11,-68,1
11,-67,1
11,-66,1
11,-43,1
11,-42,1
11,-41,1
11,-40,1
11,-1,1
11,0,1
11,68,1
11,69,1
11,70,1
11,71,2
11,72,3
11,73,4
11,74,5
11,75,6
11,76,6
11,77,6
11,78,5
11,79,4
11,80,4
11,81,3
11,82,2
11,83,1
11,84,1
11,85,1
11,86,1
12,-90,3
12,-88,4
12,-87,5
12,-86,5
12,-85,6
12,-84,7
12,-83,7
12,-82,7
12,-81,8
12,-80,8
12,-79,7
12,-78,7
12,-77,6
12,-76,5
12,-75,5
12,-74,4
12,-73,3
12,-72,2
12,-71,2
12,-70,1
12,-69,1
12,-68,1
12,-67,1
12,-66,1
12,-43,1
12,-42,1
12,-41,1
12,-40,1
12,-1,1
12,0,1
12,68,1
12,69,1
12,70,1
12,71,2
12,72,3
12,73,4
12,74,5
12,75,5
12,76,6
12,77,6
12,78,5
12,79,4
12,80,4
12,81,3
12,82,2
12,83,1
12,84,1
12,85,1
12,86,1
13,-90,3
13,-88,4
13,-87,5
13,-86,5
13,-85,6
13,-84,7
13,-83,7
13,-82,7
13,-81,8
13,-80,8
13,-79,7
13,-78,7
13,-77,6
13,-76,5
13,-75,5
13,-74,4
13,-73,3
13,-72,2
13,-71,2
13,-70,1
13,-69,1
13,-68,1
13,-67,1
13,-66,1
13,-43,1
13,-42,1
13,-41,1
13,-40,1
13,-1,1
13,0,1
13,68,1
13,69,1
13,70,1
13,71,2
13,72,3
13,73,4
13,74,4
13,75,5
13,76,6
13,77,6
13,78,5
13,79,4
13,80,4
13,81,3
13,82,2
13,83,1
13,84,1
13,85,1
13,86,1
14,-90,3
14,-88,4
14,-87,5
14,-86,5
14,-85,6
14,-84,7
14,-83,7
14,-82,8
14,-81,8
14,-80,8
14,-79,7
14,-78,7
14,-77,6
14,-76,5
14,-75,5
14,-74,4
14,-73,3
14,-72,2
14,-71,2
14,-70,1
14,-69,1
14,-68,1
14,-67,1
14,-66,1
14,-42,1
14,-41,1
14,-40,1
14,-1,1
14,0,1
14,69,1
14,70,1
14,71,2
14,72,3
14,73,3
14,74,4
14,75,5
14,76,6
14,77,6
14,78,5
14,79,4
14,80,4
14,81,3
14,82,2
14,83,1
14,84,1
14,85,1
14,86,1
15,-90,3
15,-88,4
15,-87,5
15,-86,5
15,-85,6
15,-84,7
15,-83,7
15,-82,8
15,-81,8
15,-80,8
15,-79,7
15,-78,7
15,-77,6
15,-76,6
15,-75,5
15,-74,4
15,-73,3
15,-72,3
15,-71,2
15,-70,2
15,-69,1
15,-68,1
15,-67,1
15,-66,1
15,-42,1
15,-41,1
15,-40,1
15,-1,1
15,0,1
15,69,1
15,70,1
15,71,2
15,72,2
15,73,3
15,74,4
15,75,5
15,76,5
15,77,5
15,78,5
15,79,4
15,80,4
15,81,3
15,82,2
15,83,1
15,84,1
15,85,1
15,86,1
16,-90,3
16,-88,4
16,-87,5
16,-86,5
16,-85,6
16,-84,7
16,-83,7
16,-82,8
16,-81,8
16,-80,8
16,-79,7
16,-78,7
16,-77,6
16,-76,6
16,-75,5
16,-74,4
16,-73,3
16,-72,3
16,-71,2
16,-70,2
16,-69,1
16,-68,1
16,-67,1
16,-66,1
16,-42,1
16,-41,1
16,-40,1
16,-1,1
16,0,1
16,69,1
16,70,1
16,71,2
16,72,2
16,73,3
16,74,4
16,75,5
16,76,5
16,77,5
16,78,5
16,79,4
16,80,4
16,81,3
16,82,2
16,83,2
16,84,1
16,85,1
16,86,1
17,-90,3
17,-88,4
17,-87,5
17,-86,5
17,-85,6
17,-84,7
17,-83,7
17,-82,8
17,-81,8
17,-80,8
17,-79,7
17,-78,7
17,-77,6
17,-76,6
17,-75,5
17,-74,4
17,-73,3
17,-72,3
17,-71,2
17,-70,2
17,-69,1
17,-68,1
17,-67,1
17,-66,1
17,-42,1
17,-41,1
17,-40,1
17,-1,1
17,0,1
17,69,1
17,70,1
17,71,2
17,72,2
17,73,3
17,74,4
17,75,5
17,76,5
17,77,5
17,78,5
17,79,4
17,80,4
17,81,3
17,82,2
17,83,2
17,84,1
17,85,1
17,86,1
18,-90,3
18,-88,4
18,-87,5
18,-86,5
18,-85,6
18,-84,7
18,-83,7
18,-82,8
18,-81,8
18,-80,8
18,-79,8
18,-78,7
18,-77,7
18,-76,6
18,-75,5
18,-74,4
18,-73,3
18,-72,3
18,-71,2
18,-70,2
18,-69,1
18,-68,1
18,-67,1
18,-66,1
18,-65,1
18,-42,1
18,-41,1
18,-1,1
18,0,1
18,69,1
18,70,1
18,71,2
18,72,2
18,73,3
18,74,4
18,75,5
18,76,5
18,77,5
18,78,5
18,79,4
18,80,4
18,81,3
18,82,2
18,83,2
18,84,1
18,85,1
18,86,1
19,-90,3
19,-88,4
19,-87,5
19,-86,5
19,-85,6
19,-84,7
19,-83,7
19,-82,8
19,-81,8
19,-80,8
19,-79,8
19,-78,7
19,-77,7
19,-76,6
19,-75,5
19,-74,4
19,-73,3
19,-72,3
19,-71,2
19,-70,2
19,-69,1
19,-68,1
19,-67,1
19,-66,1
19,-65,1
19,-42,1
19,-41,1
19,-1,1
19,0,1
19,69,1
19,70,1
19,71,1
19,72,2
19,73,3
19,74,4
19,75,4
19,76,5
19,77,5
19,78,5
19,79,4
19,80,4
19,81,3
19,82,2
19,83,2
19,84,1
19,85,1
19,86,1
20,-90,2
20,-88,4
20,-87,5
20,-86,5
20,-85,6
20,-84,7
20,-83,7
20,-82,8
20,-81,8
20,-80,8
20,-79,8
20,-78,7
20,-77,7
20,-76,6
20,-75,5
20,-74,4
20,-73,4
20,-72,3
20,-71,2
20,-70,2
20,-69,1
20,-68,1
20,-67,1
20,-66,1
20,-65,1
20,-41,1
20,-1,1
20,0,1
20,69,1
20,70,1
20,71,1
20,72,2
20,73,3
20,74,4
20,75,4
20,76,5
20,77,5
20,78,5
20,79,4
20,80,4
20,81,3
20,82,2
20,83,2
20,84,1
20,85,1
20,86,1
21,-90,2
21,-88,4
21,-87,4
21,-86,5
21,-85,6
21,-84,7
21,-83,7
21,-82,8
21,-81,8
21,-80,8
21,-79,8
21,-78,7
21,-77,7
21,-76,6
21,-75,5
21,-74,4
21,-73,4
21,-72,3
21,-71,2
21,-70,2
21,-69,1
21,-68,1
21,-67,1
21,-66,1
21,-65,1
21,-41,1
21,-1,1
21,0,1
21,69,1
21,70,1
21,71,1
21,72,2
21,73,3
21,74,4
21,75,4
21,76,5
21,77,5
21,78,5
21,79,4
21,80,4
21,81,3
21,82,2
21,83,2
21,84,1
21,85,1
21,86,1
22,-90,2
22,-88,4
22,-87,4
22,-86,5
22,-85,6
22,-84,7
22,-83,7
22,-82,8
22,-81,8
22,-80,8
22,-79,8
22,-78,7
22,-77,7
22,-76,6
22,-75,5
22,-74,5
22,-73,4
22,-72,3
22,-71,2
22,-70,2
22,-69,1
22,-68,1
22,-67,1
22,-66,1
22,-65,1
22,-1,1
22,0,1
22,69,1
22,70,1
22,71,1
22,72,2
22,73,3
22,74,3
22,75,4
22,76,5
22,77,5
22,78,5
22,79,4
22,80,4
22,81,3
22,82,2
22,83,2
22,84,1
22,85,1
22,86,1
23,-90,2
23,-88,4
23,-87,4
23,-86,5
23,-85,6
23,-84,7
23,-83,7
23,-82,8
23,-81,8
23,-80,8
23,-79,8
23,-78,7
23,-77,7
23,-76,6
23,-75,5
23,-74,5
23,-73,4
23,-72,3
23,-71,2
23,-70,2
23,-69,1
23,-68,1
23,-67,1
23,-66,1
23,-65,1
23,-1,1
23,0,1
23,69,1
23,70,1
23,71,1
23,72,2
23,73,3
23,74,3
23,75,4
23,76,5
23,77,5
23,78,5
23,79,4
23,80,4
23,81,3
23,82,2
23,83,2
23,84,1
23,85,1
23,86,1
23,87,1
24,-90,2
24,-88,4
24,-87,4
24,-86,5
24,-85,6
24,-84,7
24,-83,7
24,-82,8
24,-81,8
24,-80,8
24,-79,8
24,-78,8
24,-77,7
24,-76,6
24,-75,6
24,-74,5
24,-73,4
24,-72,3
24,-71,2
24,-70,2
24,-69,1
24,-68,1
24,-67,1
24,-66,1
24,-65,1
24,-64,1
24,-1,1
24,0,1
24,69,1
24,70,1
24,71,1
24,72,2
24,73,2
24,74,3
24,75,4
24,76,5
24,77,5
24,78,5
24,79,4
24,80,4
24,81,3
24,82,2
24,83,2
24,84,1
24,85,1
24,86,1
24,87,1
25,-90,2
25,-88,3
25,-87,4
25,-86,5
25,-85,6
25,-84,7
25,-83,7
25,-82,8
25,-81,8
25,-80,8
25,-79,8
25,-78,8
25,-77,7
25,-76,6
25,-75,6
25,-74,5
25,-73,4
25,-72,3
25,-71,3
25,-70,2
25,-69,2
25,-68,1
25,-67,1
25,-66,1
25,-65,1
25,-64,1
25,-1,1
25,0,1
25,69,1
25,70,1
25,71,1
25,72,2
25,73,2
25,74,3
25,75,4
25,76,4
25,77,5
25,78,5
25,79,4
25,80,4
25,81,3
25,82,2
25,83,2
25,84,1
25,85,1
25,86,1
25,87,1
26,-90,2
26,-88,3
26,-87,4
26,-86,5
26,-85,6
26,-84,7
26,-83,7
26,-82,8
26,-81,8
26,-80,8
26,-79,8
26,-78,8
26,-77,7
26,-76,7
26,-75,6
26,-74,5
26,-73,4
26,-72,3
26,-71,3
26,-70,2
26,-69,2
26,-68,1
26,-67,1
26,-66,1
26,-65,1
26,-64,1
26,-1,1
26,0,1
26,69,1
26,70,1
26,71,1
26,72,2
26,73,2
26,74,3
26,75,4
26,76,4
26,77,5
26,78,5
26,79,4
26,80,4
26,81,3
26,82,2
26,83,2
26,84,1
26,85,1
26,86,1
26,87,1
27,-90,2
27,-88,3
27,-87,4
27,-86,5
27,-85,6
27,-84,7
27,-83,7
27,-82,8
27,-81,8
27,-80,8
27,-79,8
27,-78,8
27,-77,7
27,-76,7
27,-75,6
27,-74,5
27,-73,4
27,-72,3
27,-71,3
27,-70,2
27,-69,2
27,-68,1
27,-67,1
27,-66,1
27,-65,1
27,-64,1
27,-1,1
27,0,1
27,70,1
27,71,1
27,72,2
27,73,2
27,74,3
27,75,4
27,76,4
27,77,5
27,78,5
27,79,4
27,80,4
27,81,3
27,82,2
27,83,2
27,84,1
27,85,1
27,86,1
27,87,1
28,-90,2
28,-88,3
28,-87,4
28,-86,5
28,-85,6
28,-84,7
28,-83,7
28,-82,8
28,-81,8
28,-80,8
28,-79,8
28,-78,8
28,-77,7
28,-76,7
28,-75,6
28,-74,5
28,-73,4
28,-72,3
28,-71,3
28,-70,2
28,-69,2
28,-68,1
28,-67,1
28,-66,1
28,-65,1
28,-64,1
28,-1,1
28,0,1
28,70,1
28,71,1
28,72,2
28,73,2
28,74,3
28,75,4
28,76,4
28,77,5
28,78,5
28,79,4
28,80,4
28,81,3
28,82,2
28,83,2
28,84,1
28,85,1
28,86,1
28,87,1
29,-90,2
29,-88,3
29,-87,4
29,-86,5
29,-85,6
29,-84,6
29,-83,7
29,-82,8
29,-81,8
29,-80,8
29,-79,8
29,-78,8
29,-77,7
29,-76,7
29,-75,6
29,-74,5
29,-73,4
29,-72,4
29,-71,3
29,-70,2
29,-69,2
29,-68,1
29,-67,1
29,-66,1
29,-65,1
29,-64,1
29,-1,1
29,0,1
29,70,1
29,71,1
29,72,2
29,73,2
29,74,3
29,75,4
29,76,4
29,77,5
29,78,5
29,79,4
29,80,4
29,81,3
29,82,3
29,83,2
29,84,1
29,85,1
29,86,1
29,87,1
30,-90,2
30,-88,3
30,-87,4
30,-86,5
30,-85,6
30,-84,6
30,-83,7
30,-82,8
30,-81,8
30,-80,8
30,-79,8
30,-78,8
30,-77,8
30,-76,7
30,-75,6
30,-74,5
30,-73,4
30,-72,4
30,-71,3
30,-70,2
30,-69,2
30,-68,1
30,-67,1
30,-66,1
30,-65,1
30,-64,1
30,-1,1
30,0,1
30,70,1
30,71,1
30,72,2
30,73,2
30,74,3
30,75,4
30,76,4
30,77,4
30,78,5
30,79,4
30,80,4
30,81,3
30,82,3
30,83,2
30,84,1
30,85,1
30,86,1
30,87,1
31,-90,2
31,-88,3
31,-87,4
31,-86,5
31,-85,6
31,-84,6
31,-83,7
31,-82,8
31,-81,8
31,-80,8
31,-79,8
31,-78,8
31,-77,8
31,-76,7
31,-75,6
31,-74,5
31,-73,5
31,-72,4
31,-71,3
31,-70,2
31,-69,2
31,-68,1
31,-67,1
31,-66,1
