lon,lat,probability
0,-90,9
0,-88,13
0,-87,17
0,-86,21
0,-85,26
0,-84,30
0,-83,34
0,-82,37
0,-81,40
0,-80,42
0,-79,42
0,-78,42
0,-77,41
0,-76,39
0,-75,37
0,-74,34
0,-73,31
0,-72,28
0,-71,25
0,-70,22
0,-69,19
0,-68,17
0,-67,15
0,-66,12
0,-65,10
0,-64,9
0,-63,7
0,-62,6
0,-61,5
0,-60,4
0,-59,3
0,-58,3
0,-57,2
0,-56,2
0,-55,1
0,-54,1
0,-53,1
0,-52,1
0,-51,1
0,-2,1
0,-1,3
0,0,5
0,54,1
0,55,1
0,56,3
0,57,4
0,58,7
0,59,10
0,60,15
0,61,20
0,62,26
0,63,33
0,64,39
0,65,44
0,66,47
0,67,48
0,68,47
0,69,44
0,70,39
0,71,34
0,72,28
0,73,22
0,74,17
0,75,12
0,76,8
0,77,5
0,78,3
0,79,2
0,80,1
0,81,1
1,-90,9
1,-88,13
1,-87,17
1,-86,21
1,-85,26
1,-84,30
1,-83,34
1,-82,37
1,-81,40
1,-80,42
1,-79,43
1,-78,43
1,-77,42
1,-76,40
1,-75,37
1,-74,35
1,-73,32
1,-72,29
1,-71,26
1,-70,23
1,-69,20
1,-68,18
1,-67,15
1,-66,13
1,-65,11
1,-64,9
1,-63,8
1,-62,6
1,-61,5
1,-60,4
1,-59,3
1,-58,3
1,-57,2
1,-56,2
1,-55,1
1,-54,1
1,-53,1
1,-52,1
1,-51,1
1,-2,1
1,-1,3
1,0,5
1,54,1
1,55,1
1,56,3
1,57,4
1,58,7
1,59,10
1,60,15
1,61,20
1,62,26
1,63,33
1,64,39
1,65,43
1,66,47
1,67,48
1,68,47
1,69,44
1,70,39
1,71,34
1,72,28
1,73,22
1,74,17
1,75,12
1,76,8
1,77,5
1,78,3
1,79,2
1,80,1
1,81,1
2,-90,9
2,-88,13
2,-87,17
2,-86,21
2,-85,25
2,-84,29
2,-83,33
2,-82,37
2,-81,40
2,-80,42
2,-79,43
2,-78,43
2,-77,42
2,-76,40
2,-75,38
2,-74,36
2,-73,33
2,-72,30
2,-71,27
2,-70,24
2,-69,21
2,-68,18
2,-67,16
2,-66,14
2,-65,11
2,-64,10
2,-63,8
2,-62,7
2,-61,5
2,-60,4
2,-59,4
2,-58,3
2,-57,2
2,-56,2
2,-55,1
2,-54,1
2,-53,1
2,-52,1
2,-51,1
2,-2,1
2,-1,3
2,0,5
2,54,1
2,55,1
2,56,2
2,57,4
2,58,7
2,59,10
2,60,14
2,61,20
2,62,26
2,63,32
2,64,38
2,65,43
2,66,46
2,67,47
2,68,46
2,69,43
2,70,39
2,71,34
2,72,28
2,73,22
2,74,17
2,75,12
2,76,9
2,77,6
2,78,4
2,79,2
2,80,1
2,81,1
3,-90,9
3,-88,13
3,-87,17
3,-86,21
3,-85,25
3,-84,29
3,-83,33
3,-82,37
3,-81,40
3,-80,42
3,-79,43
3,-78,43
3,-77,42
3,-76,41
3,-75,39
3,-74,36
3,-73,34
3,-72,31
3,-71,28
3,-70,25
3,-69,22
3,-68,19
3,-67,16
3,-66,14
3,-65,12
3,-64,10
3,-63,8
3,-62,7
3,-61,6
3,-60,5
3,-59,4
3,-58,3
3,-57,2
3,-56,2
3,-55,2
3,-54,1
3,-53,1
3,-52,1
3,-51,1
3,-2,1
3,-1,3
3,0,5
3,54,1
3,55,1
3,56,2
3,57,4
3,58,6
3,59,10
3,60,14
3,61,20
3,62,26
3,63,32
3,64,38
3,65,43
3,66,46
3,67,47
3,68,46
3,69,43
3,70,39
3,71,34
3,72,28
3,73,23
3,74,17
3,75,13
3,76,9
3,77,6
3,78,4
3,79,2
3,80,1
3,81,1
4,-90,9
4,-88,12
4,-87,16
4,-86,20
4,-85,25
4,-84,29
4,-83,33
4,-82,36
4,-81,39
4,-80,42
4,-79,43
4,-78,43
4,-77,43
4,-76,41
4,-75,39
4,-74,37
4,-73,34
4,-72,31
4,-71,28
4,-70,25
4,-69,22
4,-68,20
4,-67,17
4,-66,15
4,-65,13
4,-64,11
4,-63,9
4,-62,7
4,-61,6
4,-60,5
4,-59,4
4,-58,3
4,-57,3
4,-56,2
4,-55,2
4,-54,1
4,-53,1
4,-52,1
4,-51,1
4,-2,1
4,-1,3
4,0,5
4,54,1
4,55,1
4,56,2
4,57,4
4,58,6
4,59,10
4,60,14
4,61,19
4,62,26
4,63,32
4,64,38
4,65,43
4,66,46
4,67,47
4,68,46
4,69,43
4,70,39
4,71,34
4,72,28
4,73,23
4,74,17
4,75,13
4,76,9
4,77,6
4,78,4
4,79,2
4,80,1
4,81,1
5,-90,9
5,-88,12
5,-87,16
5,-86,20
5,-85,24
5,-84,28
5,-83,32
5,-82,36
5,-81,39
5,-80,41
5,-79,43
5,-78,43
5,-77,43
5,-76,42
5,-75,40
5,-74,38
5,-73,35
5,-72,32
5,-71,29
5,-70,26
5,-69,23
5,-68,20
5,-67,18
5,-66,15
5,-65,13
5,-64,11
5,-63,9
5,-62,8
5,-61,6
5,-60,5
5,-59,4
5,-58,3
5,-57,3
5,-56,2
5,-55,2
5,-54,1
5,-53,1
5,-52,1
5,-51,1
5,-50,1
5,-2,1
5,-1,3
5,0,5
5,54,1
5,55,1
5,56,2
5,57,4
5,58,6
5,59,10
5,60,14
5,61,19
5,62,25
5,63,32
5,64,38
5,65,43
5,66,46
5,67,47
5,68,46
5,69,43
5,70,39
5,71,34
5,72,28
5,73,23
5,74,18
5,75,13
5,76,9
5,77,6
5,78,4
5,79,2
5,80,1
5,81,1
6,-90,9
6,-88,12
6,-87,16
6,-86,20
6,-85,24
6,-84,28
6,-83,32
6,-82,36
6,-81,39
6,-80,41
6,-79,43
6,-78,44
6,-77,43
6,-76,42
6,-75,41
6,-74,38
6,-73,36
6,-72,33
6,-71,30
6,-70,27
6,-69,24
6,-68,21
6,-67,19
6,-66,16
6,-65,14
6,-64,12
6,-63,10
6,-62,8
6,-61,7
6,-60,5
6,-59,4
6,-58,4
6,-57,3
6,-56,2
6,-55,2
6,-54,1
6,-53,1
6,-52,1
6,-51,1
6,-50,1
6,-2,1
6,-1,3
6,0,5
6,54,1
6,55,1
6,56,2
6,57,4
6,58,6
6,59,9
6,60,14
6,61,19
6,62,25
6,63,32
6,64,38
6,65,42
6,66,46
6,67,47
6,68,46
6,69,43
6,70,39
6,71,34
6,72,29
6,73,23
6,74,18
6,75,13
6,76,9
6,77,6
6,78,4
6,79,2
6,80,1
6,81,1
7,-90,8
7,-88,12
7,-87,16
7,-86,20
7,-85,24
7,-84,28
7,-83,32
7,-82,35
7,-81,39
7,-80,41
7,-79,43
7,-78,44
7,-77,44
7,-76,43
7,-75,41
7,-74,39
7,-73,37
7,-72,34
7,-71,31
7,-70,28
7,-69,25
7,-68,22
7,-67,19
7,-66,17
7,-65,14
7,-64,12
7,-63,10
7,-62,9
7,-61,7
7,-60,6
7,-59,5
7,-58,4
7,-57,3
7,-56,2
7,-55,2
7,-54,2
7,-53,1
7,-52,1
7,-51,1
7,-50,1
7,-2,1
7,-1,3
7,0,5
7,54,1
7,55,1
7,56,2
7,57,4
7,58,6
7,59,9
7,60,14
7,61,19
7,62,25
7,63,31
7,64,37
7,65,42
7,66,45
7,67,47
7,68,46
7,69,43
7,70,39
7,71,34
7,72,29
7,73,23
7,74,18
7,75,13
7,76,9
7,77,6
7,78,4
7,79,2
7,80,1
7,81,1
8,-90,8
8,-88,12
8,-87,16
8,-86,19
8,-85,23
8,-84,27
8,-83,31
8,-82,35
8,-81,38
8,-80,41
8,-79,43
8,-78,44
8,-77,44
8,-76,43
8,-75,42
8,-74,40
8,-73,37
8,-72,35
8,-71,32
8,-70,29
8,-69,26
8,-68,23
8,-67,20
8,-66,18
8,-65,15
8,-64,13
8,-63,11
8,-62,9
8,-61,7
8,-60,6
8,-59,5
8,-58,4
8,-57,3
8,-56,3
8,-55,2
8,-54,2
8,-53,1
8,-52,1
8,-51,1
8,-50,1
8,-2,1
8,-1,3
8,0,5
8,54,1
8,55,1
8,56,2
8,57,4
8,58,6
8,59,9
8,60,14
8,61,19
8,62,25
8,63,31
8,64,37
8,65,42
8,66,45
8,67,46
8,68,46
8,69,43
8,70,39
8,71,34
8,72,29
8,73,23
8,74,18
8,75,13
8,76,10
8,77,6
8,78,4
8,79,3
8,80,2
8,81,1
9,-90,8
9,-88,12
9,-87,16
9,-86,19
9,-85,23
9,-84,27
9,-83,31
9,-82,35
9,-81,38
9,-80,41
9,-79,43
9,-78,44
9,-77,44
9,-76,43
9,-75,42
9,-74,40
9,-73,38
9,-72,36
9,-71,33
9,-70,30
9,-69,27
9,-68,24
9,-67,21
9,-66,18
9,-65,16
9,-64,13
9,-63,11
9,-62,9
9,-61,8
9,-60,6
9,-59,5
9,-58,4
9,-57,3
9,-56,3
9,-55,2
9,-54,2
9,-53,1
9,-52,1
9,-51,1
9,-50,1
9,-2,1
9,-1,2
9,0,5
9,54,1
9,55,1
9,56,2
9,57,4
9,58,6
9,59,9
9,60,13
9,61,19
9,62,25
9,63,31
9,64,37
9,65,42
9,66,45
9,67,46
9,68,45
9,69,43
9,70,39
9,71,34
9,72,29
9,73,23
9,74,18
9,75,14
9,76,10
9,77,7
9,78,4
9,79,3
9,80,2
9,81,1
10,-90,8
10,-88,12
10,-87,15
10,-86,19
10,-85,23
10,-84,27
10,-83,30
10,-82,34
10,-81,38
10,-80,40
10,-79,42
10,-78,44
10,-77,44
10,-76,44
10,-75,43
10,-74,41
10,-73,39
10,-72,36
10,-71,34
10,-70,31
10,-69,28
10,-68,25
10,-67,22
10,-66,19
10,-65,16
10,-64,14
10,-63,12
10,-62,10
10,-61,8
10,-60,7
10,-59,5
10,-58,4
10,-57,3
10,-56,3
10,-55,2
10,-54,2
10,-53,1
10,-52,1
10,-51,1
10,-50,1
10,-2,1
10,-1,2
10,0,5
10,54,1
10,55,1
10,56,2
10,57,4
10,58,6
10,59,9
10,60,13
10,61,19
10,62,25
10,63,31
10,64,37
10,65,41
10,66,45
10,67,46
10,68,45
10,69,43
10,70,39
10,71,34
10,72,29
10,73,23
10,74,18
10,75,14
10,76,10
10,77,7
10,78,4
10,79,3
10,80,2
10,81,1
11,-90,8
11,-88,12
11,-87,15
11,-86,19
11,-85,22
11,-84,26
11,-83,30
11,-82,34
11,-81,37
11,-80,40
11,-79,42
11,-78,44
11,-77,44
11,-76,44
11,-75,43
11,-74,42
11,-73,40
11,-72,37
11,-71,35
11,-70,32
11,-69,29
11,-68,26
11,-67,23
11,-66,20
11,-65,17
11,-64,15
11,-63,13
11,-62,10
11,-61,9
11,-60,7
11,-59,6
11,-58,5
11,-57,4
11,-56,3
11,-55,2
11,-54,2
11,-53,1
11,-52,1
11,-51,1
11,-50,1
11,-2,1
11,-1,2
11,0,5
11,54,1
11,55,1
11,56,2
11,57,4
11,58,6
11,59,9
11,60,13
11,61,18
11,62,24
11,63,31
11,64,36
11,65,41
11,66,44
11,67,46
11,68,45
11,69,43
11,70,39
11,71,34
11,72,29
11,73,24
11,74,18
11,75,14
11,76,10
11,77,7
11,78,4
11,79,3
11,80,2
11,81,1
11,82,1
12,-90,8
12,-88,12
12,-87,15
12,-86,18
12,-85,22
12,-84,26
12,-83,30
12,-82,33
12,-81,37
12,-80,40
12,-79,42
12,-78,44
12,-77,44
12,-76,44
12,-75,43
12,-74,42
12,-73,40
12,-72,38
12,-71,35
12,-70,33
12,-69,30
12,-68,27
12,-67,24
12,-66,21
12,-65,18
12,-64,15
12,-63,13
12,-62,11
12,-61,9
12,-60,7
12,-59,6
12,-58,5
12,-57,4
12,-56,3
12,-55,2
12,-54,2
12,-53,2
12,-52,1
12,-51,1
12,-50,1
12,-49,1
12,-2,1
12,-1,2
12,0,5
12,54,1
12,55,1
12,56,2
12,57,4
12,58,6
12,59,9
12,60,13
12,61,18
12,62,24
12,63,30
12,64,36
12,65,41
12,66,44
12,67,46
12,68,45
12,69,42
12,70,39
12,71,34
12,72,29
12,73,24
12,74,19
12,75,14
12,76,10
12,77,7
12,78,5
12,79,3
12,80,2
12,81,1
12,82,1
13,-90,8
13,-88,11
13,-87,15
13,-86,18
13,-85,22
13,-84,25
13,-83,29
13,-82,33
13,-81,36
13,-80,39
13,-79,42
13,-78,43
13,-77,44
13,-76,44
13,-75,44
13,-74,43
13,-73,41
13,-72,39
13,-71,36
13,-70,33
13,-69,31
13,-68,28
13,-67,25
13,-66,22
13,-65,19
13,-64,16
13,-63,14
13,-62,12
13,-61,10
13,-60,8
13,-59,6
13,-58,5
13,-57,4
13,-56,3
13,-55,3
13,-54,2
13,-53,2
13,-52,1
13,-51,1
13,-50,1
13,-49,1
13,-2,1
13,-1,2
13,0,5
13,55,1
13,56,2
13,57,3
13,58,6
13,59,9
13,60,13
13,61,18
13,62,24
13,63,30
13,64,36
13,65,41
13,66,44
13,67,45
13,68,45
13,69,42
