lon,lat,probability
0,-90,4
0,-88,6
0,-87,9
0,-86,11
0,-85,14
0,-84,17
0,-83,19
0,-82,22
0,-81,24
0,-80,25
0,-79,26
0,-78,25
0,-77,24
0,-76,22
0,-75,20
0,-74,18
0,-73,16
0,-72,13
0,-71,11
0,-70,9
0,-69,7
0,-68,6
0,-67,5
0,-66,4
0,-65,3
0,-64,2
0,-63,2
0,-62,1
0,-61,1
0,-60,1
0,-59,1
0,-1,1
0,0,2
0,60,1
0,61,1
0,62,1
0,63,2
0,64,2
0,65,3
0,66,4
0,67,5
0,68,7
0,69,9
0,70,11
0,71,12
0,72,14
0,73,14
0,74,14
0,75,12
0,76,9
0,77,7
0,78,4
0,79,3
0,80,1
0,81,1
1,-90,4
1,-88,6
1,-87,8
1,-86,11
1,-85,14
1,-84,17
1,-83,19
1,-82,22
1,-81,24
1,-80,25
1,-79,26
1,-78,25
1,-77,24
1,-76,23
1,-75,20
1,-74,18
1,-73,16
1,-72,13
1,-71,11
1,-70,9
1,-69,7
1,-68,6
1,-67,5
1,-66,4
1,-65,3
1,-64,2
1,-63,2
1,-62,1
1,-61,1
1,-60,1
1,-59,1
1,-1,1
1,0,2
1,60,1
1,61,1
1,62,1
1,63,2
1,64,2
1,65,3
1,66,4
1,67,5
1,68,6
1,69,8
1,70,10
1,71,12
1,72,13
1,73,14
1,74,13
1,75,12
1,76,9
1,77,7
1,78,5
1,79,3
1,80,1
1,81,1
2,-90,4
2,-88,6
2,-87,8
2,-86,11
2,-85,14
2,-84,16
2,-83,19
2,-82,22
2,-81,24
2,-80,25
2,-79,26
2,-78,25
2,-77,24
2,-76,23
2,-75,21
2,-74,18
2,-73,16
2,-72,13
2,-71,11
2,-70,9
2,-69,7
2,-68,6
2,-67,5
2,-66,4
2,-65,3
2,-64,2
2,-63,2
2,-62,1
2,-61,1
2,-60,1
2,-59,1
2,-1,1
2,0,2
2,60,1
2,61,1
2,62,1
2,63,2
2,64,2
2,65,3
2,66,4
2,67,5
2,68,6
2,69,8
2,70,10
2,71,12
2,72,13
2,73,14
2,74,13
2,75,12
2,76,10
2,77,7
2,78,5
2,79,3
2,80,1
2,81,1
3,-90,4
3,-88,6
3,-87,8
3,-86,11
3,-85,13
3,-84,16
3,-83,19
3,-82,22
3,-81,24
3,-80,25
3,-79,26
3,-78,25
3,-77,24
3,-76,23
3,-75,21
3,-74,18
3,-73,16
3,-72,14
3,-71,11
3,-70,9
3,-69,8
3,-68,6
3,-67,5
3,-66,4
3,-65,3
3,-64,2
3,-63,2
3,-62,1
3,-61,1
3,-60,1
3,-59,1
3,-1,1
3,0,2
3,60,1
3,61,1
3,62,1
3,63,2
3,64,2
3,65,3
3,66,3
3,67,4
3,68,6
3,69,7
3,70,9
3,71,11
3,72,13
3,73,13
3,74,13
3,75,12
3,76,10
3,77,7
3,78,5
3,79,3
3,80,2
3,81,1
4,-90,4
4,-88,6
4,-87,8
4,-86,11
4,-85,13
4,-84,16
4,-83,19
4,-82,22
4,-81,24
4,-80,25
4,-79,26
4,-78,26
4,-77,25
4,-76,23
4,-75,21
4,-74,18
4,-73,16
4,-72,14
4,-71,11
4,-70,9
4,-69,8
4,-68,6
4,-67,5
4,-66,4
4,-65,3
4,-64,2
4,-63,2
4,-62,1
4,-61,1
4,-60,1
4,-59,1
4,-1,1
4,0,2
4,60,1
4,61,1
4,62,1
4,63,1
4,64,2
4,65,2
4,66,3
4,67,4
4,68,5
4,69,7
4,70,9
4,71,11
4,72,12
4,73,13
4,74,13
4,75,12
4,76,10
4,77,7
4,78,5
4,79,3
4,80,2
4,81,1
5,-90,4
5,-88,6
5,-87,8
5,-86,11
5,-85,13
5,-84,16
5,-83,19
5,-82,22
5,-81,24
5,-80,25
5,-79,26
5,-78,26
5,-77,25
5,-76,23
5,-75,21
5,-74,19
5,-73,16
5,-72,14
5,-71,12
5,-70,9
5,-69,8
5,-68,6
5,-67,5
5,-66,4
5,-65,3
5,-64,2
5,-63,2
5,-62,1
5,-61,1
5,-60,1
5,-59,1
5,-1,1
5,0,2
5,61,1
5,62,1
5,63,1
5,64,2
5,65,2
5,66,3
5,67,4
5,68,5
5,69,7
5,70,8
5,71,10
5,72,12
5,73,13
5,74,13
5,75,12
5,76,10
5,77,7
5,78,5
5,79,3
5,80,2
5,81,1
6,-90,4
6,-88,6
6,-87,8
6,-86,10
6,-85,13
6,-84,16
6,-83,19
6,-82,21
6,-81,24
6,-80,25
6,-79,26
6,-78,26
6,-77,25
6,-76,23
6,-75,21
6,-74,19
6,-73,16
6,-72,14
6,-71,12
6,-70,10
6,-69,8
6,-68,6
6,-67,5
6,-66,4
6,-65,3
6,-64,2
6,-63,2
6,-62,1
6,-61,1
6,-60,1
6,-59,1
6,-1,1
6,0,2
6,61,1
6,62,1
6,63,1
6,64,2
6,65,2
6,66,3
6,67,4
6,68,5
6,69,6
6,70,8
6,71,10
6,72,11
6,73,12
6,74,12
6,75,11
6,76,10
6,77,7
6,78,5
6,79,3
6,80,2
6,81,1
7,-90,4
7,-88,6
7,-87,8
7,-86,10
7,-85,13
7,-84,16
7,-83,19
7,-82,21
7,-81,24
7,-80,25
7,-79,26
7,-78,26
7,-77,25
7,-76,23
7,-75,21
7,-74,19
7,-73,16
7,-72,14
7,-71,12
7,-70,10
7,-69,8
7,-68,6
7,-67,5
7,-66,4
7,-65,3
7,-64,2
7,-63,2
7,-62,1
7,-61,1
7,-60,1
7,-59,1
7,-58,1
7,-1,1
7,0,2
7,61,1
7,62,1
7,63,1
7,64,2
7,65,2
7,66,3
7,67,4
7,68,5
7,69,6
7,70,8
7,71,9
7,72,11
7,73,12
7,74,12
7,75,11
7,76,10
7,77,8
7,78,5
7,79,3
7,80,2
7,81,1
8,-90,4
8,-88,6
8,-87,8
8,-86,10
8,-85,13
8,-84,16
8,-83,19
8,-82,21
8,-81,24
8,-80,25
8,-79,26
8,-78,26
8,-77,25
8,-76,24
8,-75,21
8,-74,19
8,-73,17
8,-72,14
8,-71,12
8,-70,10
8,-69,8
8,-68,6
8,-67,5
8,-66,4
8,-65,3
8,-64,2
8,-63,2
8,-62,1
8,-61,1
8,-60,1
8,-59,1
8,-58,1
8,-1,1
8,0,2
8,61,1
8,62,1
8,63,1
8,64,1
8,65,2
8,66,3
8,67,3
8,68,4
8,69,6
8,70,7
8,71,9
8,72,11
8,73,12
8,74,12
8,75,11
8,76,10
8,77,8
8,78,5
8,79,3
8,80,2
8,81,1
9,-90,4
9,-88,6
9,-87,8
9,-86,10
9,-85,13
9,-84,16
9,-83,19
9,-82,21
9,-81,24
9,-80,25
9,-79,26
9,-78,26
9,-77,25
9,-76,24
9,-75,22
9,-74,19
9,-73,17
9,-72,14
9,-71,12
9,-70,10
9,-69,8
9,-68,6
9,-67,5
9,-66,4
9,-65,3
9,-64,2
9,-63,2
9,-62,1
9,-61,1
9,-60,1
9,-59,1
9,-58,1
9,-1,1
9,0,2
9,61,1
9,62,1
9,63,1
9,64,1
9,65,2
9,66,2
9,67,3
9,68,4
9,69,5
9,70,7
9,71,9
9,72,10
9,73,11
9,74,12
9,75,11
9,76,10
9,77,8
9,78,5
9,79,3
9,80,2
9,81,1
10,-90,4
10,-88,6
10,-87,8
10,-86,10
10,-85,13
10,-84,16
10,-83,18
10,-82,21
10,-81,23
10,-80,25
10,-79,26
10,-78,26
10,-77,25
10,-76,24
10,-75,22
10,-74,19
10,-73,17
10,-72,14
10,-71,12
10,-70,10
10,-69,8
10,-68,6
10,-67,5
10,-66,4
10,-65,3
10,-64,2
10,-63,2
10,-62,1
10,-61,1
10,-60,1
10,-59,1
10,-58,1
10,-1,1
10,0,2
10,61,1
10,62,1
10,63,1
10,64,1
10,65,2
10,66,2
10,67,3
10,68,4
10,69,5
10,70,7
10,71,8
10,72,10
10,73,11
10,74,12
10,75,11
10,76,10
10,77,8
10,78,6
10,79,4
10,80,2
10,81,1
